"STATISTIC","Statistic Label","TLIST(M1)","Month","C04199V04971","Time Bands","UNIT","VALUE"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","500","20:00  <  20:30","%","19"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","510","20:30  <  21:00","%","19"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","520","21:00  <  21:30","%","20"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","530","21:30  <  22:00","%","21"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","540","22:00  <  22:30","%","22"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","550","22:30  <  23:00","%","23"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","560","23:00  <  23:30","%","23"
"MEG03C01","Renewable electricity generation percentage","202208","2022 August","570","23:30  <  00:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","100","00:00  <  00:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","110","00:30  <  01:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","120","01:00  <  01:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","130","01:30  <  02:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","140","02:00  <  02:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","150","02:30  <  03:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","160","03:00  <  03:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","170","03:30  <  04:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","180","04:00  <  04:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","190","04:30  <  05:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","200","05:00  <  05:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","210","05:30  <  06:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","220","06:00  <  06:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","230","06:30  <  07:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","240","07:00  <  07:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","250","07:30  <  08:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","260","08:00  <  08:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","270","08:30  <  09:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","280","09:00  <  09:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","290","09:30  <  10:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","300","10:00  <  10:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","310","10:30  <  11:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","320","11:00  <  11:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","330","11:30  <  12:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","340","12:00  <  12:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","350","12:30  <  13:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","360","13:00  <  13:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","370","13:30  <  14:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","380","14:00  <  14:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","390","14:30  <  15:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","400","15:00  <  15:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","410","15:30  <  16:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","420","16:00  <  16:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","430","16:30  <  17:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","440","17:00  <  17:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","450","17:30  <  18:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","460","18:00  <  18:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","470","18:30  <  19:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","480","19:00  <  19:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","490","19:30  <  20:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","500","20:00  <  20:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","510","20:30  <  21:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","520","21:00  <  21:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","530","21:30  <  22:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","540","22:00  <  22:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","550","22:30  <  23:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","560","23:00  <  23:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202209","2022 September","570","23:30  <  00:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","100","00:00  <  00:30","%","58"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","110","00:30  <  01:00","%","57"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","120","01:00  <  01:30","%","57"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","130","01:30  <  02:00","%","57"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","140","02:00  <  02:30","%","57"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","150","02:30  <  03:00","%","57"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","160","03:00  <  03:30","%","56"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","170","03:30  <  04:00","%","56"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","180","04:00  <  04:30","%","55"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","190","04:30  <  05:00","%","54"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","200","05:00  <  05:30","%","53"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","210","05:30  <  06:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","220","06:00  <  06:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","230","06:30  <  07:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","240","07:00  <  07:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","250","07:30  <  08:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","260","08:00  <  08:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","270","08:30  <  09:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","280","09:00  <  09:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","290","09:30  <  10:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","300","10:00  <  10:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","310","10:30  <  11:00","%","49"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","320","11:00  <  11:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","330","11:30  <  12:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","340","12:00  <  12:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","350","12:30  <  13:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","360","13:00  <  13:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","370","13:30  <  14:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","380","14:00  <  14:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","390","14:30  <  15:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","400","15:00  <  15:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","410","15:30  <  16:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","420","16:00  <  16:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","430","16:30  <  17:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","440","17:00  <  17:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","450","17:30  <  18:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","460","18:00  <  18:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202210","2022 October","470","18:30  <  19:00","%","47"
